GSM,648,4,22423,24461,0,30.6757,-21.4504,10472,12,1,1448446618,1772344921,0
GSM,648,4,22423,24531,0,30.737,-21.22,15838,23,1,1448186159,1777723259,0
GSM,648,4,22423,24463,0,30.6813,-21.4338,15890,25,1,1448446618,1778212444,0
GSM,648,4,22225,18691,0,30.3208,-21.8931,16392,22,1,1448446618,1778557596,0
GSM,648,4,22423,23842,0,30.7385,-20.9876,14596,23,1,1448185860,1767940802,0
GSM,648,4,22225,19562,0,29.9844,-22.2228,1467,22,1,1448446618,1778903483,0
GSM,648,4,22225,18762,0,29.8335,-21.6212,57134,24,1,1448446618,1777780541,0
GSM,648,4,22423,24541,0,30.7353,-21.2623,13596,23,1,1448186756,1778557619,0
GSM,648,4,22423,24301,0,30.7665,-20.9282,7117,23,1,1448446618,1778387579,0
GSM,648,4,22225,18673,0,29.9861,-22.2173,5328,23,1,1448446746,1778903489,0
GSM,648,4,22424,20683,0,30.2752,-19.9846,7709,11,1,1448924466,1773384130,0
GSM,648,4,21002,13091,0,30.9396,-17.8206,2346,22,1,1449136942,1774670098,0
GSM,648,4,21002,11002,0,30.9468,-17.8249,3346,27,1,1449246713,1777952934,0
GSM,648,4,21002,11003,0,30.9319,-17.819,2136,26,1,1450049176,1774325631,0
GSM,648,4,21002,13812,0,31.0155,-17.8439,2422,25,1,1451408298,1767246992,0
GSM,648,4,21003,11041,0,30.9522,-17.8631,4722,27,1,1451430841,1771656022,0
GSM,648,3,111,20026,0,31.1391,-17.8377,3901,15,1,1452190748,1770446158,0
GSM,648,4,21010,13571,0,31.0441,-17.8541,2113,21,1,1453792271,1776311442,0
GSM,648,4,21010,11953,0,31.0379,-17.8589,1475,14,1,1453792271,1773124096,0
UMTS,648,4,20,609282,0,30.8077,-20.0789,2627,4,1,1453948104,1769755723,0
GSM,648,4,21008,14692,0,31.0655,-17.8269,2309,13,1,1454304548,1755316485,0
GSM,648,4,21009,10082,0,30.9779,-17.8064,8124,27,1,1454304548,1775536340,0
GSM,648,4,21008,11081,0,31.0115,-17.7956,1654,8,1,1454304548,1765255544,0
GSM,648,4,21001,14531,0,31.0621,-17.8233,1000,17,1,1454304548,1734424172,0
GSM,648,4,21009,10083,0,30.966,-17.7619,6446,27,1,1454304548,1777348414,0
GSM,648,4,21008,13261,0,31.026,-17.8034,1787,14,1,1454304548,1767069208,0
GSM,648,4,21008,11933,0,30.9727,-17.7821,6259,26,1,1454304548,1751258469,0
GSM,648,4,21004,12212,0,31.0271,-17.8539,2796,21,1,1454410974,1777952956,0
GSM,648,4,22118,22113,0,31.3296,-17.3075,2055,10,1,1454434463,1755230468,0
GSM,648,4,22404,24832,0,31.1816,-19.7292,7019,5,1,1454434463,1749016980,0
GSM,648,3,112,33132,0,30.988,-17.8651,7622,50,1,1455095521,1735108108,0
GSM,648,3,108,10124,0,30.9638,-17.8733,1903,23,1,1455095790,1731908765,0
GSM,648,3,108,10030,0,30.965,-17.8737,4658,22,1,1455095928,1731908765,0
GSM,648,3,111,20023,0,31.059,-17.8491,9619,28,1,1455096476,1734424142,0
GSM,648,3,112,23132,0,31.0011,-17.8644,7898,36,1,1455096612,1735108105,0
GSM,648,4,21009,10441,0,30.8578,-17.6977,6785,9,1,1456114150,1761799694,0
GSM,648,4,21009,13733,0,30.8811,-17.7114,9770,26,1,1456114226,1777348407,0
GSM,648,4,21009,10442,0,30.8766,-17.7047,8756,15,1,1456114373,1761799694,0
GSM,648,4,21009,13343,0,30.8606,-17.6999,7527,13,1,1456114373,1765601175,0
GSM,648,4,21009,12242,0,30.9312,-17.7404,6085,26,1,1456114523,1774670086,0
GSM,648,4,21009,12243,0,30.9001,-17.7255,6465,23,1,1456114772,1777348410,0
GSM,648,4,21009,10383,0,30.9304,-17.7428,6932,24,1,1456114824,1771477021,0
GSM,648,4,21008,14912,0,30.9705,-17.7967,5519,16,1,1456115038,1755143866,0
GSM,648,4,21008,11083,0,30.9763,-17.7893,7093,15,1,1456115038,1777952937,0
GSM,648,4,21009,13463,0,30.9795,-17.7612,4718,23,1,1456115123,1777348414,0
GSM,648,4,21009,12233,0,30.9914,-17.7836,3724,16,1,1456115422,1769494653,0
GSM,648,4,21009,13461,0,30.9986,-17.7423,6028,19,1,1456115563,1774670091,0
GSM,648,4,21009,12773,0,30.993,-17.7633,2271,7,1,1456095600,1757476794,0
GSM,648,4,21009,10081,0,30.9965,-17.7594,8134,25,1,1456115563,1774670091,0
GSM,648,4,21002,11321,0,30.9802,-17.8088,3765,26,1,1456115721,1777952937,0
GSM,648,4,21008,11931,0,30.9836,-17.7819,5009,20,1,1456115961,1765601179,0
GSM,648,4,21009,12231,0,30.9952,-17.7697,8722,26,1,1456115961,1777952940,0
GSM,648,4,21008,13833,0,30.9804,-17.7878,3001,18,1,1456115961,1765601183,0
GSM,648,4,21002,11261,0,30.984,-17.8201,1714,11,1,1456116019,1755143866,0
GSM,648,4,21002,13232,0,30.9739,-17.8147,3294,27,1,1456116228,1777952903,0
GSM,648,4,21008,13523,0,30.9827,-17.8045,2342,23,1,1456116228,1777952937,0
GSM,648,4,21008,13522,0,30.9911,-17.8189,5500,22,1,1456116228,1777952937,0
GSM,648,4,21008,11932,0,30.9861,-17.7949,3379,26,1,1456116228,1775536340,0
GSM,648,4,21002,13231,0,30.9741,-17.8053,3774,23,1,1456116228,1777348417,0
GSM,648,4,21002,12092,0,30.9778,-17.8588,4251,13,1,1456116319,1735539340,0
GSM,648,4,21002,13431,0,30.9803,-17.8248,2216,10,1,1456096497,1755143866,0
GSM,648,4,21002,13603,0,30.9823,-17.8138,4202,26,1,1456116491,1772779275,0
GSM,648,4,21004,11923,0,30.9727,-17.874,3994,27,1,1456116618,1778039733,0
GSM,648,4,21004,11891,0,30.979,-17.8419,2433,5,1,1456116758,1733209024,0
GSM,648,4,21004,11232,0,30.969,-17.8691,1834,17,1,1456116917,1771656096,0
GSM,648,4,21004,12151,0,30.9683,-17.8636,4537,25,1,1456117163,1771656029,0
GSM,648,4,21004,11893,0,30.9698,-17.8632,3213,11,1,1456117163,1757476807,0
GSM,648,4,21004,10023,0,30.9695,-17.8769,1813,26,1,1456117163,1778039713,0
GSM,648,4,21004,12073,0,30.9809,-17.8537,3156,17,1,1456117163,1738132434,0
GSM,648,4,21004,11892,0,30.9757,-17.87,3785,23,1,1456117163,1776745851,0
GSM,648,4,21004,13473,0,30.9824,-17.8757,2812,26,1,1456117696,1777952904,0
GSM,648,4,21004,15171,0,31.0073,-17.8733,1665,27,1,1456117815,1777952967,0
GSM,648,4,21004,13851,0,30.9736,-17.8791,4547,27,1,1456117966,1778039715,0
GSM,648,4,21004,12303,0,31.0143,-17.8679,2185,26,1,1456118117,1769669020,0
GSM,648,4,21004,10021,0,30.9817,-17.8758,4847,27,1,1456118239,1778039713,0
GSM,648,4,21004,10943,0,31.0089,-17.8738,5953,27,1,1456118239,1778298880,0
GSM,648,4,21004,11922,0,30.9914,-17.8775,4052,27,1,1456118239,1777952904,0
GSM,648,4,21004,15173,0,30.987,-17.8773,2965,25,1,1456118239,1777952882,0
GSM,648,4,21004,12621,0,31.0206,-17.8742,2027,27,1,1456118644,1778298880,0
GSM,648,4,21004,12501,0,31.0108,-17.8804,2299,26,1,1456118644,1777952959,0
GSM,648,4,21004,12603,0,31.0192,-17.8684,2939,27,1,1456118644,1777953054,0
GSM,648,4,21004,11963,0,31.0178,-17.8732,5341,27,1,1456119451,1777953054,0
GSM,648,4,21004,11961,0,31.0212,-17.8621,1530,24,1,1456119451,1774153283,0
GSM,648,4,21004,10941,0,31.02,-17.8669,1540,26,1,1456119451,1777953052,0
GSM,648,4,21004,11332,0,31.0143,-17.8746,5633,27,1,1456120542,1778298880,0
GSM,648,4,21004,10942,0,31.0176,-17.8757,2925,25,1,1456121645,1778298880,0
GSM,648,4,21004,12623,0,31.0194,-17.8764,982,27,1,1456121922,1778298880,0
GSM,648,4,21004,13471,0,30.9962,-17.8744,2433,27,1,1456149020,1777952904,0
GSM,648,4,21004,11333,0,31.0093,-17.8804,2368,26,1,1456149293,1777952959,0
GSM,648,4,21005,12381,0,30.968,-17.8786,5134,21,1,1456164136,1773124106,0
GSM,648,4,21002,13532,0,31.0287,-17.8414,5287,26,1,1456164136,1774413810,0
GSM,648,4,21004,11921,0,30.9991,-17.871,3206,27,1,1456164798,1774413876,0
GSM,648,4,21004,12072,0,30.985,-17.8683,2405,22,1,1456164798,1774413798,0
GSM,648,4,21004,11902,0,30.9695,-17.8677,1905,25,1,1456222848,1758180185,0
GSM,648,4,21002,12091,0,30.9821,-17.8299,1337,6,1,1456203612,1748496818,0
GSM,648,4,21004,13472,0,30.9909,-17.8815,3647,27,1,1456223556,1777952904,0
GSM,648,4,21005,10911,0,30.9641,-17.8818,4752,27,1,1456223556,1777348451,0
GSM,648,4,21002,13433,0,30.984,-17.8266,1163,4,1,1456203921,1733208914,0
GSM,648,4,21004,11901,0,30.9712,-17.8549,4087,9,1,1456203921,1733209024,0
GSM,648,4,21002,12663,0,30.9937,-17.8318,4804,11,1,1456225885,1749275479,0
GSM,648,4,21008,11973,0,31.0254,-17.8155,4210,9,1,1456225885,1769582159,0
GSM,648,4,21002,13602,0,30.9968,-17.8213,4689,19,1,1456225885,1775536340,0
GSM,648,4,21008,14373,0,31.0284,-17.8245,7721,25,1,1456225885,1765255723,0
GSM,648,4,21009,10402,0,31.01,-17.7764,2714,5,1,1456226432,1765255574,0
GSM,648,4,21009,14652,0,31.0251,-17.7585,2997,5,1,1456226706,1748496968,0
GSM,648,4,21009,12772,0,31.004,-17.757,4466,13,1,1456226706,1757476794,0
GSM,648,4,21009,12771,0,31.0024,-17.7471,6077,14,1,1456226706,1751347067,0
GSM,648,1,201,60383,0,25.2597,-17.8026,13331,22,1,1456235708,1777005018,0
GSM,648,4,22120,22381,0,31.4279,-18.1355,6366,8,1,1456560755,1759120208,0
GSM,648,4,22120,22382,0,31.4887,-18.1543,18538,7,1,1456560755,1759120212,0
GSM,648,4,21009,11062,0,30.9618,-17.7662,9355,26,1,1456562148,1777348414,0
GSM,648,4,21009,11061,0,30.9896,-17.7573,6057,16,1,1456562321,1759809111,0
GSM,648,4,21009,11373,0,30.9663,-17.758,3724,16,1,1456562321,1769149948,0
GSM,648,4,21009,11371,0,30.9699,-17.7584,6855,20,1,1456562584,1777348414,0
GSM,648,4,21009,13732,0,30.8935,-17.7219,8621,25,1,1456563643,1777348410,0
GSM,648,4,21009,12241,0,30.9038,-17.7276,6916,27,1,1456563773,1774670086,0
GSM,648,4,21009,13342,0,30.9254,-17.7369,3820,17,1,1456563773,1748330806,0
GSM,648,4,21009,13731,0,30.9003,-17.727,6073,14,1,1456564167,1777348410,0
GSM,648,4,21009,10443,0,30.8411,-17.69,6685,16,1,1456569027,1759809118,0
GSM,648,4,21009,12671,0,30.9703,-17.7717,4873,22,1,1458023460,1738391366,0
GSM,648,4,21008,13831,0,31.0002,-17.7817,3645,8,1,1458242998,1772779285,0
UMTS,648,4,3105,10300419,0,31.0248,-17.856,1000,14,1,1458569825,1778730576,0
GSM,648,4,21002,10072,0,31.0189,-17.8446,2021,25,1,1458581728,1767069079,0
GSM,648,4,22405,24571,0,31.1024,-19.7307,9246,2,1,1459184455,1748754950,0
GSM,648,4,22313,20831,0,29.7982,-19.4754,2149,18,1,1459360285,1772950608,0
GSM,648,4,22430,24632,0,31.428,-21.0282,9683,22,1,1459292755,1774758545,0
GSM,648,4,22313,20361,0,29.792,-19.4854,2656,23,1,1459360285,1777869099,0
GSM,648,3,107,30115,0,31.0375,-17.8554,6836,25,1,1459454761,1735108105,0
GSM,648,4,22329,20671,0,30.1074,-19.8007,19464,19,1,1461827265,1776484283,0
GSM,648,4,22424,23791,0,30.4388,-20.06,25618,19,1,1465521941,1776573008,0
GSM,648,4,22225,18671,0,29.9945,-22.1946,4309,23,1,1479686046,1778039944,0
GSM,648,3,112,20620,0,30.9314,-17.8198,7686,17,1,1443512768,1735796216,0
GSM,648,3,107,20112,0,31.0175,-17.857,5825,26,1,1458825775,1735108105,0
GSM,648,3,107,20004,0,31.0249,-17.8563,5588,27,1,1458825774,1735108105,0
GSM,648,4,21001,10662,0,31.0448,-17.8362,1598,11,1,1458825802,1761112947,0
GSM,648,4,21001,10601,0,31.0488,-17.8385,1000,7,1,1458825802,1744868461,0
GSM,648,4,21001,10723,0,31.0505,-17.8452,1397,15,1,1458825802,1771741101,0
GSM,648,4,21001,13382,0,31.0485,-17.8406,1570,10,1,1458825802,1734424206,0
GSM,648,4,21001,14013,0,31.0504,-17.8261,1000,11,1,1458825803,1747288327,0
GSM,648,4,21001,12493,0,31.038,-17.8408,1000,3,1,1452747527,1757905995,0
GSM,648,4,21001,14271,0,31.0534,-17.8277,1163,6,1,1458825803,1737441468,0
GSM,648,4,21001,14011,0,31.0503,-17.8195,1000,24,1,1458825803,1775619983,0
GSM,648,4,21001,10821,0,31.047,-17.847,1679,10,1,1458825802,1771824295,0
GSM,648,4,21002,12093,0,30.9929,-17.8376,2388,2,1,1453804519,1733209024,0
GSM,648,4,21002,13083,0,30.91,-17.8216,3393,22,1,1453879778,1777348420,0
GSM,648,4,21002,13432,0,30.9822,-17.8286,1488,6,1,1448418326,1755143866,0
GSM,648,4,21002,13092,0,30.9414,-17.8312,1879,27,1,1458825804,1774670098,0
GSM,648,4,21002,12352,0,30.9501,-17.8343,4905,19,1,1458825803,1763701261,0
GSM,648,4,21002,12843,0,30.9187,-17.8201,1533,5,1,1453804519,1760329842,0
GSM,648,4,21002,12193,0,31.0418,-17.8467,1756,23,1,1458825803,1774413876,0
GSM,648,4,21002,11913,0,30.9013,-17.8258,2305,16,1,1452567759,1777348423,0
